"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_dpe","categorie_erp","secteur_activite","etiquette_dpe","etiquette_ges","annee_construction","periode_construction","surface_shon","surface_utile","nombre_occupant","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","nom_residence","complement_adresse_batiment","complement_adresse_logement","conso_kwhep_m2_an","emission_ges_kg_co2_m2_an","type_energie_principale_chauffage","type_energie_n1","type_usage_energie_n1","conso_ep_energie_n1","conso_ef_energie_n1","frais_annuel_energie_n1","annee_releve_conso_energie_n1","type_energie_n2","type_usage_energie_n2","conso_ep_energie_n2","conso_ef_energie_n2","frais_annuel_energie_n2","annee_releve_conso_energie_n2","type_energie_n3","type_usage_energie_n3","conso_ep_energie_n3","conso_ef_energie_n3","frais_annuel_energie_n3","annee_releve_conso_energie_n3"
"2320T3533012N","2023-10-26","2023-10-16","2023-10-18","2023-10-19","2033-10-17",,,,,,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture","5ème Catégorie","locaux d'entreprise (bureaux)","A","A",2023,"après 2021",28.8,100,0,"Chemin de Pastoreccia 20600 Bastia",,"Chemin de Pastoreccia","Bastia","20600","2B033","2B","94","2B033_1315",1227160.57,6195497.55,0.52,"adresse géocodée ban à l'adresse","Espace santé lieu dit Pastoreccia","BASTIA","20600",0,,"23/IMO/0749","R+2",46.4,1.3,"Électricité","Électricité","Refroidissement",769.5,334.6,97,2023,"Électricité","Eclairage",325,141.3,41,2023,"Électricité","Eau Chaude sanitaire",199,86.5,25.1,2023
"2320T0111874H","2023-10-26","2023-01-08","2023-01-12","2023-01-13","2033-01-11",,,,,,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire vierge dans un bâtiment de logement","5ème Catégorie","locaux d'entreprise (bureaux)",,,,"avant 1948",60.8,100,0,"Rue Nicolas Peraldi 20090 Ajaccio",,"Rue Nicolas Peraldi","Ajaccio","20090","2A004","2A","94","2A004_1002",1176613.28,6110182.96,0.54,"adresse géocodée ban à l'adresse","Rue Nicolas Peraldi
Résidence Pauline Bonaparte","AJACCIO","20090",0,,"DIA-PNA01-2301-016","Etage : RDC/R+1",,,,,,,,,,,,,,,,,,,,,
"2120T0671488V","2023-10-26","2021-10-06","2021-11-09","2021-11-10","2031-11-08",,,,,,"DPE 2006 tertiaire et ERP",1.1,"dpe tertiaire facture","5ème Catégorie","N : Restaurants et débits de boisson","G","C",1947,"avant 1948",188.2,100,0,"18 Rue du General Leclerc 20137 Porto-Vecchio","18","Rue du General Leclerc","Porto-Vecchio","20137","2A247","2A","94","2a247_0157_00018",1224287.71,6075289.04,0.57,"adresse géocodée ban à l'adresse","18 RUE DU GENERAL LECLERC","PORTO VECCHIO","20137",0,,,,687,19.1,,"Électricité","périmètre de l'usage inconnu",142250.4,61848,9665.4,,,,,,,,,,,,,
"2220T1484723D","2023-10-26","2022-06-29","2022-06-29","2022-06-30","2032-06-28",,,,,,"DPE 2006 tertiaire et ERP",2.1,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,1940,"avant 1948",,100,500,"14 Rue du General de Gaulle 20137 Porto-Vecchio","14","Rue du General de Gaulle","Porto-Vecchio","20137","2A247","2A","94","2a247_0155_00014",1224344.28,6075162.18,0.79,"adresse géocodée ban à l'adresse","du General de Gaulle","PORTO-VECCHIO","20137",0,,"Sans objet","En façade",,,,,,,,,,,,,,,,,,,,,
"2320T1112288T","2023-10-26","2023-03-20","2023-04-02","2023-04-03","2033-04-01",,,,,,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","autres tertiaires non ERP","C","A",,"avant 1948",49.2,100,0,"Rue Salvatore Viale 20200 Bastia",,"Rue Salvatore Viale","Bastia","20200","2B033","2B","94","2B033_1700",1228467.86,6199175.21,0.55,"adresse géocodée ban à l'adresse","Rue Salvatore Viale n°4","BASTIA","20200",0,,"DIA-PNA03-2303-044","Etage : RDC",93.5,2.6,,"Électricité","périmètre de l'usage inconnu",5053.1,2197,577.9,2022,,,,,,,,,,,,
"2220T1195727X","2023-10-26","2022-05-18","2022-05-31","2022-06-01","2032-05-30","2220T1195673V",,,,,"DPE 2006 tertiaire et ERP",2.1,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"2013-2021",839.4,100,0,"Les Quatre Chemins 20137 Porto-Vecchio",,,"Porto-Vecchio","20137","2A247","2A","94","2A247_B272",1224035.84,6075772.68,0.45,"adresse géocodée ban à l'adresse","LES 4 PORTES","PORTO VECCHIO","20137",0,,,,,,,,,,,,,,,,,,,,,,,,
"2320T1658657Y","2023-10-26","2023-05-18","2023-05-19","2023-05-20","2033-05-18",,,,,,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"avant 1948",78.4,100,0,"Rue de la Citadelle 20137 Porto-Vecchio",,"Rue de la Citadelle","Porto-Vecchio","20137","2A247","2A","94","2A247_0088",1224500.77,6075337.86,0.57,"adresse géocodée ban à l'adresse","RUE DE LA CITADELLE, RUE SAMPIERO CORSU","PORTO VECCHIO","20137",0,,"2023-05-088","Etage : Rdc et 1er.",,,,,,,,,,,,,,,,,,,,,
"2420T1322705T","2024-04-12","2024-04-10","2024-04-10","2024-04-12","2034-04-09",,,,,,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture",,"autres tertiaires non ERP","B","A",1970,"1948-1974",,351.7,500,"Avenue Jean Nicoli 20250 Corte",,"Avenue Jean Nicoli","Corte","20250","2B096","2B","94","2b096_ndab1f",1207637.83,6153847.23,0.96,"adresse non géocodée ban car aucune correspondance trouvée","Avenue Jean Nicoli","CORTE","20250",,,,,44,1.2,,"Électricité","périmètre de l'usage inconnu",15479,6730,1291.4,2023,,,,,,,,,,,,
"2320T4136168V","2023-12-01","2023-11-30","2023-11-30","2023-12-01","2033-11-29",,,,,,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture","5ème Catégorie","W : Administrations, banques, bureaux","B","A",,"1948-1974",36.2,100,4,"183 Rue Capitaine Then 20600 Bastia","183","Rue Capitaine Then","Bastia","20600","2B033","2B","94","2b033_0517_00183",1227782.93,6196523.83,0.54,"adresse géocodée ban à l'adresse","Centre commercial Le Polygone, 183 rue du Capitaine THEN et 67 rue du 4 octobre 1943","BASTIA","20600",0,,"231201 FILIPPI","Etage RDC+Combles",88.7,2.5,,"Électricité","périmètre de l'usage inconnu",3530.5,1535,0.2,2023,,,,,,,,,,,,
"2420T1925624Y","2024-05-30","2024-05-07","2024-05-07","2024-05-30","2034-05-06","2420T1925468Y",,,,,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture dans un bâtiment de logement",,"autres tertiaires non ERP","B","A",1969,"1948-1974",,44.4,500,"50ter Boulevard du Général Graziani 20200 Bastia","50ter","Boulevard du Général Graziani","Bastia","20200","2B033","2B","94","2b033_0830_00050_ter",1228633.86,6199933.47,0.64,"adresse non géocodée ban car aucune correspondance trouvée","50 Ter Boulevard Graziani","BASTIA","20200",0,"Local commercial",,,36.8,1,,"Électricité","périmètre de l'usage inconnu",1635.3,711,206.2,2018,,,,,,,,,,,,
"2220T1905625R","2023-10-26","2022-08-23","2022-08-23","2022-08-24","2032-08-22",,,,,,"DPE 2006 tertiaire et ERP",2.1,"dpe tertiaire vierge",,"autres tertiaires non ERP",,,1970,"1948-1974",,60.2,500,"Immeuble Saint Michel 20200 Bastia",,,"Bastia","20200","2B033","2B","94","2b033_2hwkj7",1227775.32,6196968.7,0.46,"adresse géocodée ban à l'adresse","Immeuble Saint Michel","BASTIA","20600",0,"Bâtiment",,,,,,,,,,,,,,,,,,,,,,,
"2220T1358208E","2023-10-26","2022-05-26","2022-06-16","2022-06-17","2032-06-15",,,,,,"DPE 2006 tertiaire et ERP",2.1,"dpe tertiaire vierge","5ème Catégorie","W : Administrations, banques, bureaux",,,,"1948-1974",63.7,100,0,"Cite Pianuccia 20250 Corte",,,"Corte","20250","2B096","2B","94","2B096_f3ohgh",1208068.7,6153972.29,0.48,"adresse géocodée ban à l'adresse","cité Pianuccia","CORTE","20250",0,,,,,,,,,,,,,,,,,,,,,,,,
"2320T3894903K","2023-11-16","2023-11-13","2023-11-15","2023-11-16","2033-11-14",,,,,,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire vierge dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"avant 1948",38.4,100,0,"Quai Napoleon 20000 Ajaccio",,"Quai Napoleon","Ajaccio","20000","2A004","2A","94","2A004_0980",1176761.61,6108179.12,0.59,"adresse géocodée ban à l'adresse","46 cours Napoléon","AJACCIO","20000",0,,"IMO-23-11-079-MEYER",,,,,,,,,,,,,,,,,,,,,,
"2320T2329836N","2023-10-26","2023-07-06","2023-07-09","2023-07-10","2033-07-08","2320T2329596H",,,,,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire facture","5ème Catégorie","M : Magasins de vente, centres commerciaux","F","C",,"1983-1988",1592.3,100,0,"Viagenti 20131 Pianottoli-Caldarello",,,"Pianottoli-Caldarello","20131","2A215","2A","94","2a215_04e09t",1206632.14,6062801.84,0.32,"adresse géocodée ban à l'adresse","QUARTIER VIAGENTI","PIANOTOLLI CALDARELLO","20131",0,,"2023-07-054","Etage : Rez-de-chaussée et Premier étage",449.1,12.5,,"Électricité","périmètre de l'usage inconnu",786600,342000,39000,2023,,,,,,,,,,,,
"2220T0061383H","2023-10-26","2022-01-11","2022-01-11","2022-01-12","2032-01-10",,,,,,"DPE 2006 tertiaire et ERP",2,"dpe tertiaire facture",,"autres tertiaires non ERP","C","A",1850,"avant 1948",,42,500,"4 Rue Luce de Casabianca 20200 Bastia","4","Rue Luce de Casabianca","Bastia","20200","2B033","2B","94","2b033_0520_00004",1228708.16,6199780.98,0.88,"adresse géocodée ban à l'adresse","Luce de Casabianca","BASTIA","20200",0,,"Unique",,103.5,2.9,"Électricité","Électricité","Chauffage",4347,1890,545,2021,,,,,,,,,,,,
"2220T2632120U","2023-10-26","2022-11-06","2022-11-06","2022-11-07","2032-11-05",,,,,,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire vierge",,"autres tertiaires non ERP",,,1994,"1989-2000",423.4,465.7,2,"37 Allee Rouge 20290 Borgo","37","Allee Rouge","Borgo","20290","2B042","2B","94","2b042_0190_00037",1228891.01,6187380.27,0.96,"adresse non géocodée ban car aucune correspondance trouvée","37 ALLEE ROUGE","BORGO","20290",,,,,,,,,,,,,,,,,,,,,,,,,
"2320T3284295M","2023-10-26","2023-09-28","2023-10-01","2023-10-02","2033-09-30",,,,,,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire vierge dans un bâtiment de logement","5ème Catégorie","W : Administrations, banques, bureaux",,,,"1948-1974",67.9,100,0,"Avenue de la Grande Armée 20000 Ajaccio",,"Avenue de la Grande Armée","Ajaccio","20000","2A004","2A","94","2A004_0670",1176216.4,6109142.36,0.61,"adresse géocodée ban à l'adresse","Résidence les orangers
Avenue de la grande armée","AJACCIO","20000",0,,"DIA-PNA04-2309-052","Etage : RDC",,,,,,,,,,,,,,,,,,,,,
"2520T0750202L","2025-03-05","2025-03-04","2025-03-04","2025-03-05","2035-03-03",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture",,"locaux d'entreprise (bureaux)","C","A",2005,"2001-2005",,123.6,500,"4 Rue Bonaparte 20110 Propriano","4","Rue Bonaparte","Propriano","20110","2A249","2A","94","2a249_0010_00004",1192331.62,6082112.01,0.37,"adresse non géocodée ban car aucune correspondance trouvée","Résidence Les Oliviers, 4 rue Bonaparte (Ancien local Kyrnolia)","PROPRIANO","20110",0,,,,134,3.7,,"Électricité","périmètre de l'usage inconnu",16560,7200,1539.3,2024,,,,,,,,,,,,
"2520T1000925Q","2025-03-24","2025-03-23","2025-03-23","2025-03-24","2035-03-22",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge",,"autres tertiaires non ERP",,,1900,"avant 1948",,20,500,"13 Rue Alsace Lorraine 20260 Calvi","13","Rue Alsace Lorraine","Calvi","20260","2B050","2B","94","2b050_0300_00013",1173059.26,6180303.18,0.96,"adresse non géocodée ban car aucune correspondance trouvée","13 rue alsace lorraine","CALVI","20260",,"Bâtiment",,,,,,,,,,,,,,,,,,,,,,,
"2520T1099222H","2025-03-31","2025-03-30","2025-03-30","2025-03-31","2035-03-29",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge",,"autres tertiaires non ERP",,,1980,"1978-1982",,57.1,500,"Centre Europa 20290 Lucciana",,"Centre Europa","Lucciana","20290","2B148","2B","94","2B148_A234",1229383.83,6182694.44,0.95,"adresse non géocodée ban car aucune correspondance trouvée","Centre Europa","LUCCIANA","20290",0,"Bâtiment",,,,,,,,,,,,,,,,,,,,,,,
"2220T0754266Q","2024-12-30","2022-04-06","2022-04-10","2022-04-11","2032-04-09","2220T0753272K",,"KB7KK63XXEJ7","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.1,"dpe tertiaire facture","5ème Catégorie","N : Restaurants et débits de boisson","G","C",1947,"avant 1948",144.1,100,0,"14 Rue Dr Camille de Rocca Serra 20137 Porto-Vecchio","14","Rue Dr Camille de Rocca Serra","Porto-Vecchio","20137","2A247","2A","94","2a247_lss88m_00014",1224366.27,6075274.52,0.82,"adresse non géocodée ban car aucune correspondance trouvée","14, Rue du Dr Camille De Rocca Serra","PORTO VECCHIO","20137",0,,,"Etage :",676.4,18.8,,"Électricité","périmètre de l'usage inconnu",107207.6,46612,4661.3,2021,,,,,,,,,,,,
"2120T0292900T","2024-12-30","2021-09-08","2021-09-08","2021-09-09","2031-09-07",,,"JZ4V3B6FVXHM","Reprise RNB",,"DPE 2006 tertiaire et ERP",1,,,"autres tertiaires non ERP","C","G",1900,"avant 1948",,55.4,500,"22 Rue du Cardinal Fesch 20000 Ajaccio","22","Rue du Cardinal Fesch","Ajaccio","20000","2A004","2A","94","2a004_0225_00022",1176599.79,6108374.15,0.88,"adresse géocodée ban à l'adresse","du Cardinal Fesch","AJACCIO","20000",0,,,,155.8,5.7,"Électricité","Électricité","Chauffage",8634.2,3754,1135.9,2019,,,,,,,,,,,,
"2320T0261139G","2024-12-30","2023-01-24","2023-01-25","2023-01-26","2033-01-24","2320T0261112F",,"NFPS79BWJ4RJ","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux","D","B",,"avant 1948",17.4,100,4,"1 Rue Napoleon 20200 Bastia","1","Rue Napoleon","Bastia","20200","2B033","2B","94","2b033_1170_00001",1228542.17,6199136.21,0.65,"adresse géocodée ban à l'adresse","1 rue Napoléon","BASTIA","20200",0,,"230125 SOLIER","Etage RDC",187,5.2,,"Électricité","périmètre de l'usage inconnu",3571.9,1553,0.1,2022,,,,,,,,,,,,
"2420T1292791F","2024-12-30","2024-02-08","2024-04-09","2024-04-10","2034-04-08","2220T2283623B",,"446XH4ZRS3YS","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture","5ème Catégorie","M : Magasins de vente, centres commerciaux","D","B",,"1948-1974",57.5,100,0,"9 Rue de la Porte Genoise 20137 Porto-Vecchio","9","Rue de la Porte Genoise","Porto-Vecchio","20137","2A247","2A","94","2a247_0325_00009",1224433.09,6075204.22,0.55,"adresse géocodée ban à l'adresse","9 rue de la porte Génoise","PORTO-VECCHIO","20137",0,,"22/IMO/6453/ABM",,197.3,5.5,,"Électricité","périmètre de l'usage inconnu",12482.1,5427,1574,2021,,,,,,,,,,,,
"2220T0013625L","2024-12-30","2022-01-02","2022-01-02","2022-01-05","2032-01-01",,,"BW1QED3PG1Q3","Reprise RNB",,"DPE 2006 tertiaire et ERP",2,"dpe tertiaire facture",,"autres tertiaires non ERP","E","B",1850,"avant 1948",,178,500,"17 Boulevard du General de Gaulle 20200 Bastia","17","Boulevard du General de Gaulle","Bastia","20200","2B033","2B","94","2b033_0810_00017",1228610.19,6199625.43,0.81,"adresse géocodée ban à l'adresse","du General de Gaulle","BASTIA","20200",0,"Café NAPOLEON","Unique","A gauche du vestibule",361.8,10.1,,"Électricité","périmètre de l'usage inconnu",64400,28000,2200,2021,,,,,,,,,,,,
"2320T0652395O","2024-12-30","2023-02-08","2023-02-08","2023-02-28","2033-02-07",,,"E1SKHSAKAWYX","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire facture",,"autres tertiaires non ERP","C","A",1900,"avant 1948",,53.4,500,"12 Boulevard Pascal Rossini 20000 Ajaccio","12","Boulevard Pascal Rossini","Ajaccio","20000","2A004","2A","94","2a004_1038_00012",1176032.41,6107823.5,0.64,"adresse non géocodée ban car aucune correspondance trouvée","Pascal Rossini, ""EVASION VOYAGES""","AJACCIO","20000",0,,,,143,4,,"Électricité","périmètre de l'usage inconnu",7638.3,3321,626,2022,,,,,,,,,,,,
"2520T0590415U","2025-02-21","2025-01-28","2025-02-20","2025-02-21","2035-02-19",,,"T76RJ86W2WFG","Logiciel",,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge",,"autres tertiaires non ERP",,,1985,"1983-1988",,2622.4,500,"3610 Route des Marines de Borgo 20290 Borgo","3610","Route des Marines de Borgo","Borgo","20290","2B042","2B","94","2b042_0608_03610",1234204.71,6187430.99,0.82,"adresse géocodée ban à l'adresse","3610 route des Marines de Borgo","BORGO","20290",,,,,,,,,,,,,,,,,,,,,,,,,
"2420T0032396M","2024-12-30","2024-01-02","2024-01-03","2024-01-04","2034-01-02",,,"B7CP8FXKRCSB","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture","5ème Catégorie","N : Restaurants et débits de boisson","G","G",,"avant 1948",76.8,100,24,"1 Rue du Marché 20200 Bastia","1","Rue du Marché","Bastia","20200","2B033","2B","94","2b033_1040_00001",1228695.1,6199130.32,0.57,"adresse géocodée ban à l'adresse","Ristorante Grazie Mille, 1 rue du Marché","BASTIA","20200",0,,"240103 GRAZIE MILLE","Etage RDC",7146.5,273.2,,"Électricité","périmètre de l'usage inconnu",577884.2,251254,0.2,2023,"GPL","périmètre de l'usage inconnu",25698.2,25698.2,8.5,2023,,,,,,
"2420T1237523N","2024-12-30","2024-03-26","2024-04-04","2024-04-05","2034-04-03",,,"22V146FF9F9N","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture","5ème Catégorie","M : Magasins de vente, centres commerciaux","B","A",,"avant 1948",23.1,100,0,"8 Rue Colonel Quenza 20137 Porto-Vecchio","8","Rue Colonel Quenza","Porto-Vecchio","20137","2A247","2A","94","2a247_0091_00008",1224426.92,6075220.6,0.85,"adresse non géocodée ban car aucune correspondance trouvée","8 RUE COLONNEL QUENZA","PORTO-VECCHIO","20137",0,,"2024-03-097","Etage : Rdc",87.3,2.4,,"Électricité","périmètre de l'usage inconnu",2217.2,964,337.2,2024,,,,,,,,,,,,
"2420T0010170Q","2024-12-30","2023-12-28","2024-01-01","2024-01-02","2033-12-31",,,"HGVF1BW7DFMH","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture","5ème Catégorie","M : Magasins de vente, centres commerciaux","C","B",,"avant 1948",63,100,0,"2 Rue Jean Jaurès 20137 Porto-Vecchio","2","Rue Jean Jaurès","Porto-Vecchio","20137","2A247","2A","94","2a247_0170_00002",1224238.32,6075163.68,0.96,"adresse non géocodée ban car aucune correspondance trouvée","2 RUE JEAN JAURES","PORTO-VECCHIO","20137",0,,"2024-01-005","Etage : Rez-de-chaussée",157.5,4.4,,"Électricité","périmètre de l'usage inconnu",10922.7,4749,1142,2024,,,,,,,,,,,,
"2320T2480385W","2024-12-30","2023-07-17","2023-07-23","2023-07-24","2033-07-22",,,"HGEA2RC3BCWK","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","N : Restaurants et débits de boisson","G","C",,"avant 1948",79.7,100,0,"1 Rue des Halles 20000 Ajaccio","1","Rue des Halles","Ajaccio","20000","2A004","2A","94","2a004_0690_00001",1176624.86,6108399.53,0.64,"adresse géocodée ban à l'adresse","1 Rue des Halles","AJACCIO","20000",0,,"E.33862.23","Etage : Rez-de-chaussée",586.2,16.3,,"Électricité","périmètre de l'usage inconnu",51405.8,22350.3,3102.3,2023,,,,,,,,,,,,
"2220T2783168I","2024-12-30","2022-11-21","2022-11-21","2022-11-22","2032-11-20",,,"VB4V16ZF7PGB","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"1948-1974",100.9,100,0,"24 Rue Jean Jaurès 20137 Porto-Vecchio","24","Rue Jean Jaurès","Porto-Vecchio","20137","2A247","2A","94","2a247_0170_00024",1224162.3,6075029.38,0.96,"adresse non géocodée ban car aucune correspondance trouvée","24 RUE JEAN JAURES","PORTO VECCHIO","20137",0,,"2022-11-090",,,,,,,,,,,,,,,,,,,,,,
"2220T2198657D","2024-12-30","2022-09-22","2022-09-24","2022-09-25","2032-09-23",,,"CWK8CN95KSC8","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire vierge dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"1948-1974",31.2,100,0,"14 Boulevard Albert 1er 20000 Ajaccio","14","Boulevard Albert 1er","Ajaccio","20000","2A004","2A","94","2a004_0030_00014",1175590.25,6107503.53,0.66,"adresse géocodée ban à l'adresse","14 Boulevard Albert 1er","AJACCIO","20000",0,,"IMO-22-09-040-SPINOSI",,,,,,,,,,,,,,,,,,,,,,
"2320T4407461E","2024-12-30","2023-11-22","2023-12-19","2023-12-20","2033-12-18",,,"9PFZ8RT89J4K","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,1970,"1948-1974",642,100,0,"170 Chemin de Casabiti 20620 Biguglia","170","Chemin de Casabiti","Biguglia","20620","2B037","2B","94","2b037_b174_00170",1227081.66,6191596.04,0.53,"adresse géocodée ban à l'adresse","170 Chemin de Casabiti","BIGUGLIA","20620",0,,"23/IMO/0785",,,,,,,,,,,,,,,,,,,,,,
"2320T3117981U","2024-12-30","2023-09-18","2023-09-18","2023-09-19","2033-09-17",,,"CV6P46BENH86","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture dans un bâtiment de logement",,"autres tertiaires non ERP","D","B",1975,"1975-1977",,24.5,500,"31 Route de la Cathédrale 20217 Saint-Florent","31","Route de la Cathédrale","Saint-Florent","20217","2B298","2B","94","2b298_0073_00031",1216762.97,6196257.46,0.87,"adresse géocodée ban à l'adresse","31 route de la Cathédrale","SAINT-FLORENT","20217",0,,,"Gauche",187.8,5.2,"Électricité","Électricité","Chauffage",4600,2000,500,2023,,,,,,,,,,,,
"2220T2699406S","2024-12-30","2022-09-15","2022-11-14","2022-11-15","2032-11-13",,,"PCGQPFXB83RT","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.2,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"1948-1974",27.4,100,0,"32 Cours Napoleon 20137 Porto-Vecchio","32","Cours Napoleon","Porto-Vecchio","20137","2A247","2A","94","2a247_0232_00032",1224454.68,6075320.67,0.57,"adresse géocodée ban à l'adresse","32 cours Napoléon","PORTO-VECCHIO","20137",0,,"22/IMO/6430/ABM","""YOPOVO""",,,,,,,,,,,,,,,,,,,,,
"2320T1118701K","2024-12-30","2023-04-02","2023-04-03","2023-04-04","2033-04-02",,,"V1632ESXNVXX","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.3,"dpe tertiaire facture",,"autres tertiaires non ERP","E","B",1900,"avant 1948",,65.3,500,"4 Rue Emmanuel Arene 20000 Ajaccio","4","Rue Emmanuel Arene","Ajaccio","20000","2A004","2A","94","2a004_0490_00004",1176605.34,6108190.18,0.51,"adresse non géocodée ban car aucune correspondance trouvée","4 avenue du 1er Consul et 1 rue Emmanuel Arène","AJACCIO","20000",,,,"En façade",286,8,,"Électricité","périmètre de l'usage inconnu",18678.3,8121,1371.8,2022,,,,,,,,,,,,
