"id","numero_dpe","usr_diagnostiqueur_id","usr_logiciel_id","tr001_modele_dpe_id","nom_methode_dpe","version_methode_dpe","nom_methode_etude_thermique","version_methode_etude_thermique","date_visite_diagnostiqueur","date_etablissement_dpe","date_arrete_tarifs_energies","commentaires_ameliorations_recommandations","explication_personnalisee","consommation_energie","classe_consommation_energie","estimation_ges","classe_estimation_ges","tr002_type_batiment_id","secteur_activite","tr012_categorie_erp_id","tr013_type_erp_id","annee_construction","surface_habitable","surface_thermique_lot","tv016_departement_id","commune","arrondissement","type_voie","nom_rue","numero_rue","batiment","escalier","etage","porte","code_postal","code_insee_commune","code_insee_commune_actualise","numero_lot","quote_part","nom_centre_commercial","surface_commerciale_contractuelle","portee_dpe_batiment","partie_batiment","shon","surface_utile","surface_thermique_parties_communes","en_souterrain","en_surface","nombre_niveaux","nombre_circulations_verticales","nombre_boutiques","presence_verriere","surface_verriere","type_vitrage_verriere","nombre_entrees_avec_sas","nombre_entrees_sans_sas","surface_baies_orientees_nord","surface_baies_orientees_est_ouest","surface_baies_orientees_sud","surface_planchers_hauts_deperditifs","surface_planchers_bas_deperditifs","surface_parois_verticales_opaques_deperditives","etat_avancement","organisme_certificateur","adresse_organisme_certificateur","dpe_vierge","est_efface","date_reception_dpe","longitude","latitude","geo_score","geo_type","geo_adresse","geo_id","geo_l4","geo_l5","tr001_modele_dpe_code","tr001_modele_dpe_type_id","tr001_modele_dpe_modele","tr001_modele_dpe_description","tr001_modele_dpe_fichier_vierge","tr001_modele_dpe_est_efface","tr001_modele_dpe_type","tr001_modele_dpe_type_libelle","tr001_modele_dpe_type_ordre","tr002_type_batiment_code","tr002_type_batiment_description","tr002_type_batiment_libelle","tr002_type_batiment_est_efface","tr002_type_batiment_ordre","tr002_type_batiment_simulateur","tr012_categorie_erp_code","tr012_categorie_erp_categorie","tr012_categorie_erp_groupe","tr012_categorie_erp_est_efface","tr013_type_erp_code","tr013_type_erp_type","tr013_type_erp_categorie_id","tr013_type_erp_est_efface","tr013_type_erp_categorie","tv016_departement_code","tv016_departement_departement","tv017_zone_hiver_id","tv018_zone_ete_id","tv016_departement_altmin","tv016_departement_altmax","tv016_departement_nref","tv016_departement_dhref","tv016_departement_pref","tv016_departement_c2","tv016_departement_c3","tv016_departement_c4","tv016_departement_t_ext_basse","tv016_departement_e","tv016_departement_fch","tv016_departement_fecs_ancienne_m_i","tv016_departement_fecs_recente_m_i","tv016_departement_fecs_solaire_m_i","tv016_departement_fecs_ancienne_i_c","tv016_departement_fecs_recente_i_c","tv017_zone_hiver_code","tv017_zone_hiver_t_ext_moyen","tv017_zone_hiver_peta_cw","tv017_zone_hiver_dh14","tv017_zone_hiver_prs1","tv018_zone_ete_code","tv018_zone_ete_sclim_inf_150","tv018_zone_ete_sclim_sup_150","tv018_zone_ete_rclim_autres_etages","tv018_zone_ete_rclim_dernier_etage"
10434592,"202BV7000041A",16094,2,7,"3CL - DPE","V2012","\N","\N","2020-11-10","2020-11-10","2015-08-15","Le résultat du DPE a été obtenu selon les informations constatée et (ou) communiquées par le requérant.","17",507.74,"F",16.53,"C",4,"Autres","\N","12",1970,"0.00","0.00",97,"BIGUGLIA","20",,"RN 193 FICABRUNA",,,,"RDC","Façade Nord","20620","2B037","2B037","2 (Coté Ouest)","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"I.CERT","BAT G - Parc EDONIA Rue de la Terre Victoria 35760 SAINT-GRÉGOIRE","0",0,"2020-11-10T16:41:00+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10443294,"202AV3000007Y",14418,13,3,"FACTURE SEULE","V2012","\N","\N","2020-11-06","2020-11-06","2011-08-15","\N","\N",80.23,"B",2.61,"A",4,"\N","\N","\N",1948,"105.00","105.00",96,"AJACCIO",,"Cours","Napoléon","9","\N","\N","\N","\N","20000","20004","20004","\N","\N","\N","\N","1","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"Qualixpert","17 RUE BORREL 81100 CASTRES","0",0,"2020-11-12T16:42:04+01:00",8.736739,41.920339,0.98,"housenumber","9 Cours Napoléon 20090 Ajaccio","2a004_0970_00009","9 COURS NAPOLEON",,"V3",1,"6.3a","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Usage","3_V3_DPE_6.3a.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10449800,"202BV4000009B",13845,3,4,"Méthode Facture",,"\N","\N","2020-11-12","2020-11-12","2011-09-15","Local commercial rénové",,0,"N",0,"N",4,"Bureau, Administration, Enseignement","5","12",1947,"302.15","302.15",97,"VESCOVATO",,,"Arena",,,"Local Ouest",,,"20215","2B072","2B072","Non communiqué",,"\N","\N","2","Local Ouest","274.68","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"DEKRA","Immeuble la Boursidière - Porte I - Rue de La Boursidière 92350 LE PLESSIS-ROBINSON","1",0,"2020-11-13T15:44:45+01:00",,,0,,,,,,"V4",1,"6.3a bis","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Energie","4_V4_DPE_6.3a_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,"TR012_005","5ème Catégorie","2ème Groupe",0,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10449892,"202BV4000010T",13845,3,4,"Méthode Facture",,"\N","\N","2020-11-12","2020-11-12","2011-09-15",,,0,"N",0,"N",4,"Bureau, Administration, Enseignement","\N","\N",1947,"116.48","116.48",97,"VESCOVATO",,,"Arena",,,"Local Est",,,"20215","2B072","2B072","Local commercial Est",,"\N","\N","2","Local est","105.89","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","108.00","0.00",1,"DEKRA","Immeuble la Boursidière - Porte I - Rue de La Boursidière 92350 LE PLESSIS-ROBINSON","1",0,"2020-11-13T15:55:19+01:00",,,0,,,,,,"V4",1,"6.3a bis","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Energie","4_V4_DPE_6.3a_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10452983,"202BV7000042B",557,13,7,"FACTURE SEULE","V2012","\N","\N","2020-11-10","2020-11-15","2015-08-15","\N","\N",152.48,"C",4.96,"B",4,"\N","\N","\N",2015,"30.00","30.00",97,"MOROSAGLIA",,,"Lieu-dit  Fontana",,"\N","\N","\N","\N","20218","20169","20169","\N","\N","\N","\N","1","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"LCC QUALIXPERT","17, Rue Borrel - 81100 CASTRES","0",0,"2020-11-15T10:04:14+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10473363,"202AV4000011U",5771,3,4,"Méthode Facture",,"\N","\N","2020-11-18","2020-11-18","2015-09-15",,,162,"C",5,"A",4,"Bureau, Administration, Enseignement","\N","\N",1,"94.42","94.42",96,"PORTO VECCHIO",,,"AVENUE DE BASTIA - RT 10 LIEUDIT VACCAJOLA",,,,,,"20137","2A139","2A139","3",,"\N","\N","2","Lot N° 3 en rez de chaussée","85.84","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"C 063 DELIVRE LE 01/10/2017 PAR QUALIXPERT - 17 RUE BORREL -  81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-11-18T20:14:24+01:00",,,0,,,,,,"V4",1,"6.3a bis","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Energie","4_V4_DPE_6.3a_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10475144,"202BV7000043C",16094,2,7,"3CL - DPE","V2012","\N","\N","2020-11-18","2020-11-18","2015-08-15","En l'absence de factures fournies, l'estimation des consommations et la génération des étiquettes est impossible: DPE vierge.","17",0,"N",0,"N",4,"Commerce","\N","3",1970,"0.00","0.00",97,"SAINT-FLORENT","17",,"Les Arcades",,,,"RDC","Façade Est","20217","2B298","2B298","2","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"I.CERT","BAT G - Parc EDONIA Rue de la Terre Victoria 35760 SAINT-GRÉGOIRE","1",0,"2020-11-19T10:58:09+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_003","M : Magasins de vente, centres commerciaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10480372,"202BV8000026E",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-12","2020-11-12","2015-09-15",,,62,"B",2,"A",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"550.08","550.08",97,"BIGUGLIA",,,"Lieudit Arbuceta",,,"Etage RDC",,,"20620","2B037","2B037","Non communiqué",,"\N","\N","1","AEP","500.07","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","500.07","500.07","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-11-20T06:44:17+01:00",9.439196,42.624194,0.46,"street","Arbuceta 20620 Biguglia","2b037_1s0poi","ARBUCETA",,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10488753,"202BV8000027F",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-12","2020-11-12","2015-09-15",,,62,"B",2,"A",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"550.08","550.08",97,"BIGUGLIA",,,"Lieudit Arbuceta",,,"Etage RDC",,,"20620","2B037","2B037","Non communiqué",,"\N","\N","1","AEP","500.07","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","500.07","500.07","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-11-22T17:33:22+01:00",9.439196,42.624194,0.46,"street","Arbuceta 20620 Biguglia","2b037_1s0poi","ARBUCETA",,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10490002,"202AV8000032B",5771,3,8,"Méthode Facture",,"\N","\N","2020-11-06","2020-11-23","2011-09-15",,,523,"G",17,"C",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"142.76","142.76",96,"BONIFACIO",,,"RUE DU CLOCHER",,,,,,"20169","2A041","2A041","Non communiqué(s)",,"\N","\N","2","AC 198 : Lots N° 2 et 4 ; AC 199 & Lots N° 13","129.78","100.00","0.00","0","0","2","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","129.78","0.00","0.00",1,"C 063 DELIVRE LE 01/10/2017 PAR QUALIXPERT - 17 RUE BORREL -  81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-11-23T10:00:19+01:00",9.159447,41.3869,0.95,"street","Rue du Clocher 20169 Bonifacio","2A041_0160","RUE DU CLOCHER",,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10509507,"202AV7000032A",14418,13,7,"FACTURE SEULE","V2012","\N","\N","2020-11-26","2020-11-26","2015-08-15","\N","\N",51.17,"B",1.67,"A",4,"\N","\N","\N",1996,"44.00","44.00",96,"AJACCIO",,,"Cabinet d'ostéopathie-Immeuble Les Oponces-Parc Berthault-Rue des Cactus",,"\N","\N","\N","\N","20000","20004","20004","\N","\N","\N","\N","1","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"Qualixpert","17 RUE BORREL 81100 CASTRES","0",0,"2020-11-26T11:29:30+01:00",8.721652,41.912561,0.36,"street","Parc Berthault les Cactus 20000 Ajaccio","2A004_A051","PARC BERTHAULT LES CACTUS",,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10514770,"202BV8000028G",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-06","2020-11-17","2015-09-15",,,388,"F",12,"C",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"54.07","54.07",97,"BIGUGLIA",,,"Résidence Le Casanova",,,"Etage RDC",,,"20620","2B037","2B037","166",,"\N","\N","2","Arès Coiffure","49.15","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","49.15","49.15","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-11-27T07:06:21+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10514865,"202BV8000029H",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-06","2020-11-17","2015-09-15",,,48,"B",1,"A",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"86.75","86.75",97,"BIGUGLIA",,,"Résidence Le Casanova, Boutique Dress Code",,,"Etage RDC+1",,,"20620","2B037","2B037","170",,"\N","\N","2","Dress Code","78.86","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-11-27T07:51:33+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10515186,"202AXX000010M",17257,2,24,"3CL - DPE","V2012","\N","\N","2020-11-27","2020-11-27","2015-08-15",,"17",98.72,"C",3.21,"A",4,"Bureaux","\N","12",2015,"0.00","0.00",96,"AFA","67",,"RN 194 - ZA Baléone Centre",,,,"RDC et 1er étage",,"20167","2A001","2A001","2","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT","17 rue Borrel 81100 CASTRES","0",0,"2020-11-27T08:41:50+01:00",,,0,,,,,,"XX",7,,"Autres cas : Demande de subventions, baux commerciaux, ...",,0,"Autres","Autres",7,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10520712,"202BV3000005W",11463,2,3,"3CL - DPE","V2012","\N","\N","2020-11-27","2020-11-27","2015-08-15",,"8",0,"N",0,"N",4,,"\N","12",1960,"0.00","0.00",97,"FURIANI","00","lieu dit","Caserone",,,,"RDC",,"20600","2B120","2B120","17","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"B2C","16 rue Eugène DELACROIX 67200 STRASBOURG","1",0,"2020-11-27T17:24:53+01:00",,,0,,,,,,"V3",1,"6.3a","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Usage","3_V3_DPE_6.3a.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10530396,"202AXX000011N",82,2,24,"3CL - DPE","V2012","\N","\N","2020-11-27","2020-11-30","2015-08-15",,"17",0,"N",0,"N",4,"Commerce","\N","3",2012,"0.00","0.00",96,"PORTICCIO","66",,"Pôle d'activité de Porticcio",,,"Sans objet","RDC","En façade","20166","2A228","2A228",,"\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"AFNOR CERTIFICATION","11 Rue Francis de Pressensé 93571 SAINT-DENIS CEDEX","1",0,"2020-11-30T18:52:02+01:00",,,0,,,,,,"XX",7,,"Autres cas : Demande de subventions, baux commerciaux, ...",,0,"Autres","Autres",7,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_003","M : Magasins de vente, centres commerciaux",1,0,"Établissements installés dans un bâtiment","2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10536165,"202BV8000030@",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-06","2020-11-06","2015-09-15",,,134,"C",4,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"86.34","86.34",97,"BIGUGLIA",,,"Résidence Le Casanova",,,"Etage RDC",,,"20620","2B037","2B037","169",,"\N","\N","2","For Ever","78.49","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-12-01T17:19:55+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10536472,"202AV3000008@",2251,3,3,"Méthode Facture",,"\N","\N","2020-10-12","2020-12-01","2015-09-15",,,480,"E",15,"B",4,"Bureau, Administration, Enseignement","\N","\N",1947,"325.41","325.41",96,"AJACCIO",,,"59 COURS NAPOLEON",,,,,,"20000","2A004","2A004","Non communiqué(s)",,"\N","\N","2","sous sol, rdc,1er étage","295.83","100.00","0.00","0","0","3","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","143.45","68.26","0.00",1,"C325  QUALIXPERT17 RUE BORREL 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-12-01T17:53:35+01:00",8.737979,41.924945,0.98,"housenumber","59 Cours Napoléon 20090 Ajaccio","2a004_0970_00059","59 COURS NAPOLEON",,"V3",1,"6.3a","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Usage","3_V3_DPE_6.3a.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10536607,"202BV8000031A",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-30","2020-11-30","2015-09-15",,,292,"E",9,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"111.71","111.71",97,"BIGUGLIA",,,"Résidence Le Casanova - La canae du pêcheur",,,"Etage RDC",,,"20620","2B037","2B037","168",,"\N","\N","2","Cabane du pêcheur","101.55","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-12-01T18:09:45+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10536807,"202BV8000032B",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-30","2020-11-30","2015-09-15",,,753,"G",24,"C",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"53.06","53.06",97,"BIGUGLIA",,,"Résidence Le Casanova - Casa and Co",,,"Etage RDC",,,"20620","2B037","2B037","167",,"\N","\N","2","Casa And Co","48.24","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-12-01T18:33:19+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
10536860,"202BV8000033C",5410,3,8,"Méthode Facture",,"\N","\N","2020-11-30","2020-11-30","2015-09-15",,,292,"E",9,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"111.71","111.71",97,"BIGUGLIA",,,"Résidence Le Casanova - La canae du pêcheur",,,"Etage RDC",,,"20620","2B037","2B037","168",,"\N","\N","2","Cabane du pêcheur","101.55","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2020-12-01T18:41:01+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
